1964|Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb|98|92
1964|Mary Poppins|96|54
1964|Zorba the Greek|82|11
1965|The Sound of Music|83|72
1965|Darling|67|18
1965|Doctor Zhivago|84|50
1965|Ship of Fools|72|18
1965|A Thousand Clowns|71|17
1966|A Man for All Seasons|83|42
1966|Alfie|96|27
1966|The Russians Are Coming, the Russians Are Coming|86|21
1966|The Sand Pebbles|89|18
1966|Who's Afraid of Virginia Woolf?|95|43
1967|In the Heat of the Night|95|55
1967|Bonnie and Clyde|88|64
1967|Doctor Dolittle|29|21
1967|The Graduate|87|83
1967|Guess Who's Coming to Dinner|70|37
1968|Oliver!|82|34
1968|Funny Girl|93|45
1968|The Lion in Winter|90|41
1968|Rachel, Rachel|86|7
1968|Romeo and Juliet|95|38
1969|Midnight Cowboy|87|78
1969|Anne of the Thousand Days|38|13
1969|Butch Cassidy and the Sundance Kid|89|53
1969|Hello, Dolly!|43|30
1969|Z|94|47
1970|Patton|94|49
1970|Airport|73|15
1970|Five Easy Pieces|88|51
1970|Love Story|68|28
1970|M*A*S*H|84|55
1971|The French Connection|98|83
1971|A Clockwork Orange|86|73
1971|Fiddler on the Roof|83|41
1971|The Last Picture Show|100|58
1971|Nicholas and Alexandra|67|15
1972|The Godfather|97|133
1972|Cabaret|93|43
1972|Deliverance|89|62
1972|The Emigrants|93|14
1972|Sounder|90|21
1973|The Sting|94|63
1973|American Graffiti|96|53
1973|Cries and Whispers|90|31
1973|The Exorcist|83|83
1973|A Touch of Class|83|12
1974|The Godfather Part II|96|114
1974|Chinatown|99|76
1974|The Conversation|96|57
1974|Lenny|88|26
1974|The Towering Inferno|70|33
1975|One Flew Over the Cuckoo's Nest|94|83
1975|Barry Lyndon|91|74
1975|Dog Day Afternoon|96|48
1975|Jaws|98|93
1975|Nashville|91|69
1976|Rocky|93|67
1976|All the President's Men|94|65
1976|Bound for Glory|83|23
1976|Network|91|70
1976|Taxi Driver|96|94
1977|Annie Hall|96|84
1977|The Goodbye Girl|81|21
1977|Julia|76|29
1977|Star Wars|92|132
1977|The Turning Point|65|26
1978|The Deer Hunter|92|78
1978|Coming Home|84|25
1978|Heaven Can Wait|88|42
1978|Midnight Express|93|27
1978|An Unmarried Woman|93|27
1979|Kramer vs. Kramer|88|52
1979|All That Jazz|86|44
1979|Apocalypse Now|98|96
1979|Breaking Away|95|41
1979|Norma Rae|89|28
1980|Ordinary People|89|55
1980|Coal Miner's Daughter|86|22
1980|The Elephant Man|92|53
1980|Raging Bull|93|76
1980|Tess|81|26
1981|Chariots of Fire|82|73
1981|Atlantic City|100|35
1981|On Golden Pond|93|43
1981|Raiders of the Lost Ark|95|84
1981|Reds|89|45
1982|Gandhi|85|62
1982|E.T. the Extra-Terrestrial|98|133
1982|Missing|94|33
1982|Tootsie|90|51
1982|The Verdict|88|34
1983|Terms of Endearment|78|54
1983|The Big Chill|69|39
1983|The Dresser|100|15
1983|The Right Stuff|96|51
1983|Tender Mercies|84|25
1984|Amadeus|93|100
1984|The Killing Fields|93|43
1984|A Passage to India|77|26
1984|Places in the Heart|89|38
1984|A Soldier's Story|92|24
1985|Out of Africa|62|87
1985|The Color Purple|81|31
1985|Kiss of the Spider Woman|87|30
1985|Prizzi's Honor|86|37
1985|Witness|93|41
1986|Platoon|87|69
1986|Children of a Lesser God|79|34
1986|Hannah and Her Sisters|91|57
1986|The Mission|65|26
1986|A Room with a View|100|33
1987|The Last Emperor|89|72
1987|Broadcast News|98|52
1987|Fatal Attraction|76|54
1987|Hope and Glory|95|21
1987|Moonstruck|94|65
1988|Rain Man|89|80
1988|The Accidental Tourist|81|32
1988|Dangerous Liaisons|93|30
1988|Mississippi Burning|84|25
1988|Working Girl|84|43
1989|Driving Miss Daisy|82|65
1989|Born on the Fourth of July|85|48
1989|Dead Poets Society|84|58
1989|Field of Dreams|87|63
1989|My Left Foot|98|42
1990|Dances with Wolves|83|76
1990|Awakenings|88|34
1990|Ghost|74|74
1990|The Godfather Part III|68|63
1990|Goodfellas|96|103
1991|The Silence of the Lambs|96|104
1991|Beauty and the Beast|94|118
1991|Bugsy|84|61
1991|JFK|84|64
1991|The Prince of Tides|70|33
1992|Unforgiven|96|106
1992|The Crying Game|94|66
1992|A Few Good Men|83|65
1992|Howards End|94|67
1992|Scent of a Woman|89|45
1993|Schindler's List|98|128
1993|The Fugitive|96|79
1993|In the Name of the Father|94|50
1993|The Piano|90|62
1993|The Remains of the Day|95|43
1994|Forrest Gump|71|104
1994|Four Weddings and a Funeral|96|69
1994|Pulp Fiction|92|108
1994|Quiz Show|96|57
1994|The Shawshank Redemption|91|77
1995|Braveheart|79|84
1995|Apollo 13|96|93
1995|Babe|97|70
1995|The Postman (Il Postino)|94|32
1995|Sense and Sensibility|97|64
1996|The English Patient|85|89
1996|Fargo|94|102
1996|Jerry Maguire|84|87
1996|Secrets & Lies|95|41
1996|Shine|91|44
1997|Titanic|89|193
1997|As Good as It Gets|85|79
1997|The Full Monty|96|50
1997|Good Will Hunting|98|83
1997|L.A. Confidential|99|115
1998|Shakespeare in Love|92|141
1998|Elizabeth|82|62
1998|Life Is Beautiful|80|87
1998|Saving Private Ryan|93|143
1998|The Thin Red Line|80|102
1999|American Beauty|87|190
1999|The Cider House Rules|71|112
1999|The Green Mile|78|134
1999|The Insider|96|137
1999|The Sixth Sense|86|158
2000|Gladiator|77|201
2000|Chocolat|62|117
